Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,test_preparation_course,math_score,reading_score,writing_score,science_score
S2059,Maria,Smith,student1059@university.com,Female,19.0,Engineering,89.68,68.95,70.8,84.17,71.89,0.17,60.94,87.33,A,0.0,23,100.0,56.0,80.0
S10943,Ahmed,Brown,student3827@university.com,Female,22.0,Engineering,88.65,58.43,85.31,52.21,72.97,8.97,75.32,51.89,A,1.0,27,55.0,94.0,50.0
S1051,Emma,Jones,student51@university.com,Female,20.0,CS,58.58,41.56,63.98,99.98,93.64,8.47,68.43,96.39,D,1.0,42,64.0,57.0,94.0
S5324,Emma,Davis,student4324@university.com,Female,22.0,CS,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,A,0.0,43,78.0,96.0,100.0
S6248,John,Johnson,student3381@university.com,Female,20.0,CS,94.22,97.64,49.49,95.15,50.74,4.08,62.86,60.78,A,0.0,72,75.0,66.0,72.0
S5983,Emma,Brown,student4983@university.com,Female,22.0,CS,86.09,89.34,64.96,62.27,89.9,7.08,68.21,65.03,A,1.0,64,100.0,78.0,17.0
S1151,John,Smith,student151@university.com,Male,21.0,Engineering,60.1,78.35,65.49,75.35,93.05,5.54,97.04,67.65,A,0.0,38,63.0,59.0,82.0
S1616,Ali,Davis,student616@university.com,Male,23.0,CS,95.31,65.01,53.83,69.76,95.44,9.2,73.83,52.54,B,0.0,29,91.0,51.0,65.0
S3437,John,Brown,student2437@university.com,Female,19.0,CS,97.17,41.77,46.07,80.15,89.72,1.29,75.28,69.01,A,1.0,70,70.0,95.0,64.0
S4086,Sara,Brown,student3086@university.com,Female,19.0,CS,91.25,80.21,70.47,54.29,67.35,4.55,76.56,58.17,A,0.0,47,77.0,58.0,53.0
S6436,Ahmed,Smith,student115@university.com,Female,18.0,CS,73.87,84.8,76.81,84.95,55.58,1.95,83.41,54.15,F,1.0,44,56.0,97.0,95.0
S5095,Ali,Smith,student4095@university.com,Male,24.0,Engineering,99.25,70.8,95.63,51.47,71.33,7.53,54.78,83.27,A,1.0,25,97.0,82.0,55.0
S4386,Ali,Smith,student3386@university.com,Female,23.0,CS,52.65,78.96,71.24,83.57,76.95,6.64,59.08,94.92,C,0.0,47,56.0,77.0,17.0
S3227,Ali,Jones,student2227@university.com,Male,24.0,Engineering,77.95,96.87,49.53,93.22,67.48,7.31,65.06,88.35,D,1.0,64,98.0,95.0,86.0
S9781,Omar,Brown,student2956@university.com,Female,18.0,CS,58.59,42.11,65.17,79.89,58.19,7.77,65.25,73.1,A,1.0,45,79.0,79.0,53.0
S8877,Liam,Williams,student1358@university.com,Male,19.0,Mathematics,72.93,57.08,83.73,68.67,76.08,2.16,66.2,73.99,F,0.0,63,100.0,64.0,55.0
S1040,John,Johnson,student40@university.com,Male,24.0,Business,59.36,63.66,72.94,77.61,89.77,3.44,68.5,55.76,C,0.0,38,97.0,55.0,62.0
S3409,Liam,Johnson,student2409@university.com,Male,24.0,Engineering,85.7,72.69,46.4,90.14,91.53,5.91,74.82,93.9,B,0.0,36,56.0,59.0,31.0
S4402,Liam,Davis,student3402@university.com,Female,24.0,CS,76.39,68.94,65.26,68.43,96.4,0.53,81.25,65.76,B,1.0,60,78.0,41.0,53.0
S6302,Maria,Smith,student966@university.com,Male,21.0,Engineering,94.77,65.14,91.02,91.57,77.08,7.08,52.94,68.18,F,0.0,41,70.0,79.0,26.0
S1228,Ali,Davis,student228@university.com,Male,22.0,CS,51.08,46.25,96.03,87.15,54.08,4.45,75.5,93.06,D,0.0,16,83.0,66.0,49.0
S3349,Liam,Brown,student2349@university.com,Female,18.0,Engineering,86.25,67.19,69.07,94.91,56.51,3.91,86.69,54.54,A,0.0,23,77.0,27.0,41.0
S7380,Emma,Davis,student1447@university.com,Female,19.0,Engineering,85.36,75.57,48.82,80.71,53.27,0.8,97.32,79.22,B,0.0,33,62.0,100.0,78.0
S1493,Emma,Jones,student493@university.com,Female,18.0,Engineering,61.62,69.59,69.47,65.24,98.41,8.36,99.68,72.87,F,1.0,100,57.0,54.0,94.0
S2678,Emma,Brown,student1678@university.com,Male,18.0,CS,87.18,95.54,48.76,73.97,72.02,4.8,69.41,65.26,A,0.0,25,83.0,65.0,25.0
S7437,Emma,Davis,student1808@university.com,Female,20.0,CS,72.47,90.61,46.01,67.16,77.7,1.11,59.77,86.5,F,1.0,33,82.0,97.0,62.0
S6428,Sara,Smith,student488@university.com,Female,22.0,Engineering,63.09,54.53,52.59,64.74,94.7,8.93,59.05,90.1,F,0.0,60,61.0,100.0,95.0
S8554,Omar,Williams,student1755@university.com,Male,22.0,Business,67.85,41.45,89.64,86.44,65.37,0.2,52.16,63.79,F,0.0,89,100.0,99.0,94.0
S2848,Ali,Brown,student1848@university.com,Male,19.0,CS,93.44,63.99,97.19,59.47,75.89,7.5,96.33,62.05,A,0.0,50,100.0,37.0,90.0
S2340,Omar,Williams,student1340@university.com,Male,21.0,CS,89.58,73.17,62.87,98.55,93.44,2.59,97.21,62.72,C,0.0,30,87.0,76.0,68.0
S7713,Liam,Jones,student3333@university.com,Male,20.0,Mathematics,60.36,80.65,86.53,57.52,66.81,0.2,70.47,94.78,A,1.0,58,83.0,62.0,67.0
S7090,Liam,Smith,student4851@university.com,Female,22.0,Mathematics,95.14,90.15,84.27,50.57,96.65,8.09,93.72,75.69,A,0.0,75,85.0,77.0,83.0
S3488,Maria,Jones,student2488@university.com,Male,18.0,Business,98.37,69.31,83.73,59.24,96.39,2.63,78.55,66.91,B,1.0,76,49.0,54.0,48.0
S8311,Ali,Jones,student2766@university.com,Male,20.0,Mathematics,82.44,72.01,56.72,62.35,97.32,4.93,67.36,90.72,D,1.0,56,64.0,90.0,30.0
S10266,Sara,Smith,student3989@university.com,Female,21.0,CS,89.69,60.95,82.65,99.14,75.86,2.51,79.05,55.92,D,0.0,34,90.0,76.0,90.0
S7913,Omar,Jones,student4886@university.com,Male,21.0,Engineering,80.59,90.08,99.51,51.09,64.77,9.05,99.5,92.41,D,0.0,57,77.0,66.0,52.0
S1619,John,Brown,student619@university.com,Female,20.0,Engineering,87.25,57.74,42.64,58.94,59.84,2.74,96.29,89.44,A,1.0,48,65.0,63.0,57.0
S1024,Maria,Williams,student24@university.com,Female,20.0,CS,84.53,51.11,40.36,55.59,68.89,9.94,76.05,60.24,A,0.0,30,63.0,63.0,9.0
S1359,John,Smith,student359@university.com,Female,19.0,Business,85.83,73.75,45.99,89.62,73.8,7.07,91.81,99.26,B,0.0,50,100.0,76.0,62.0
S4467,Sara,Jones,student3467@university.com,Male,18.0,CS,53.29,75.61,78.56,66.19,78.9,7.82,51.76,51.46,D,1.0,56,100.0,32.0,9.0
S10646,Ahmed,Smith,student214@university.com,Male,18.0,Mathematics,99.32,60.65,52.63,63.68,60.39,9.74,52.73,96.81,A,1.0,82,18.23,79.0,50.0
S3897,John,Johnson,student2897@university.com,Male,23.0,CS,51.64,78.31,41.19,84.33,64.24,9.06,81.42,74.81,C,0.0,36,100.0,69.0,83.0
S7430,Ali,Davis,student3957@university.com,Female,18.0,CS,60.43,56.16,49.24,81.03,52.15,4.42,88.05,81.1,A,1.0,74,41.0,39.0,68.0
S3985,Emma,Davis,student2985@university.com,Female,20.0,CS,97.52,72.69,43.58,51.35,90.1,9.8,56.34,52.42,A,0.0,28,73.0,59.0,57.0
S2925,Ahmed,Johnson,student1925@university.com,Male,18.0,Business,83.01,76.47,97.78,71.9,83.74,7.75,87.74,50.69,F,0.0,36,87.0,54.0,52.0
S9740,Maria,Brown,student2129@university.com,Female,20.0,CS,95.77,78.45,78.75,67.88,85.23,2.05,85.51,95.42,A,0.0,62,46.0,80.0,63.0
S5554,Ali,Smith,student4554@university.com,Male,24.0,CS,85.58,79.48,92.98,88.03,90.19,3.07,99.39,82.66,A,1.0,85,50.0,59.0,38.0
S3893,Ali,Williams,student2893@university.com,Female,23.0,CS,59.0,73.53,55.52,64.83,60.14,4.79,54.45,92.28,F,0.0,52,32.0,100.0,60.0
S3989,Liam,Johnson,student2989@university.com,Male,23.0,Business,62.48,54.97,99.64,97.68,61.65,5.9,89.63,59.36,F,0.0,32,61.0,68.0,96.0
S10132,John,Davis,student4918@university.com,Female,21.0,Engineering,98.41,79.13,95.79,69.81,89.71,2.62,86.24,99.8,F,1.0,33,93.0,71.0,63.0
S5744,Emma,Brown,student4744@university.com,Female,19.0,CS,81.34,62.69,48.72,94.44,96.34,3.65,87.13,71.95,C,0.0,68,75.0,82.0,53.0
S4087,Liam,Smith,student3087@university.com,Male,23.0,CS,77.27,69.38,78.92,79.9,70.36,5.21,84.69,56.22,D,0.0,55,82.0,63.0,88.0
S7746,Liam,Smith,student401@university.com,Male,18.0,Engineering,68.86,59.04,83.57,51.05,94.68,6.98,78.92,98.03,B,1.0,78,94.0,71.0,84.0
S5377,Maria,Johnson,student4377@university.com,Male,24.0,Mathematics,65.78,76.54,94.82,84.39,65.82,1.05,90.51,92.92,D,0.0,39,92.0,80.0,57.0
S7455,Emma,Williams,student862@university.com,Male,21.0,Engineering,64.94,61.4,41.36,88.58,65.8,8.9,61.13,91.08,A,0.0,56,50.0,83.0,68.0
S8212,Ahmed,Brown,student2643@university.com,Female,20.0,Mathematics,74.38,73.08,43.42,97.36,92.39,0.17,53.62,70.85,A,1.0,84,62.0,86.0,62.0
S5888,John,Brown,student4888@university.com,Male,21.0,CS,82.13,64.73,75.52,82.21,71.96,3.48,62.77,66.39,D,0.0,50,75.0,63.0,66.0
S2378,Emma,Jones,student1378@university.com,Male,19.0,Engineering,56.21,56.68,54.24,56.63,79.69,9.86,86.72,86.69,F,1.0,24,100.0,66.0,36.0
S2596,Maria,Smith,student1596@university.com,Male,20.0,CS,90.87,49.57,88.1,52.13,50.6,7.65,86.07,82.61,B,1.0,22,45.0,57.0,62.0
S7770,Omar,Davis,student3821@university.com,Male,18.0,CS,81.97,69.36,81.37,83.54,88.89,8.31,64.09,79.82,A,0.0,91,77.0,86.0,100.0
S7805,Sara,Davis,student4138@university.com,Female,22.0,CS,93.24,98.07,45.35,91.53,92.61,7.56,53.1,88.57,F,0.0,70,72.0,48.0,93.0
S8264,Omar,Smith,student3366@university.com,Male,18.0,CS,53.04,64.99,55.98,68.67,98.07,1.69,61.86,93.63,D,0.0,71,53.0,94.0,76.0
S1478,Ali,Brown,student478@university.com,Male,23.0,CS,57.44,94.72,79.52,60.12,89.49,7.3,67.17,95.29,F,0.0,30,75.0,78.0,59.0
S6654,John,Jones,student1948@university.com,Male,23.0,Business,62.07,53.06,79.1,95.95,84.46,0.98,61.52,89.2,B,0.0,72,78.0,42.0,58.0
S2814,Maria,Johnson,student1814@university.com,Female,24.0,Engineering,86.85,45.38,68.85,69.56,52.17,8.63,69.17,65.42,A,1.0,57,64.0,97.0,62.0
S5826,Liam,Davis,student4826@university.com,Female,20.0,Business,76.9,41.42,51.34,94.58,91.62,3.16,67.43,72.64,C,0.0,76,74.0,62.0,75.0
S8016,Maria,Jones,student4433@university.com,Female,21.0,Business,60.87,61.57,46.0,52.57,53.3,1.59,79.36,69.48,F,1.0,100,81.0,70.0,72.0
S2728,Sara,Smith,student1728@university.com,Female,18.0,Engineering,53.38,78.94,71.03,96.7,58.69,9.59,96.37,85.15,D,0.0,0,71.0,91.0,62.0
S3127,Omar,Johnson,student2127@university.com,Female,21.0,CS,91.05,73.64,79.24,80.49,79.64,3.11,68.22,56.24,F,1.0,45,73.0,82.0,64.0
S5230,John,Johnson,student4230@university.com,Female,23.0,CS,81.25,55.2,66.37,65.3,84.25,4.26,94.3,85.41,D,0.0,90,75.0,97.0,70.0
S9360,Ali,Brown,student1727@university.com,Male,18.0,Engineering,66.14,42.49,88.75,77.38,87.4,5.02,53.26,62.83,C,0.0,51,80.0,85.0,62.0
S2936,John,Jones,student1936@university.com,Male,22.0,Engineering,83.54,96.35,69.97,68.89,96.36,7.05,97.96,80.89,C,1.0,38,70.0,76.0,63.0
S4148,Omar,Jones,student3148@university.com,Female,21.0,Business,66.55,42.69,77.73,62.93,72.92,7.9,53.38,89.57,A,1.0,81,63.0,67.0,11.0
S1756,Sara,Williams,student756@university.com,Female,22.0,CS,89.55,51.47,41.31,86.88,64.42,4.05,96.61,52.8,A,1.0,38,100.0,71.0,60.0
S10332,Ahmed,Brown,student1166@university.com,Male,20.0,Engineering,85.43,74.23,89.59,79.16,74.35,7.64,75.24,88.03,D,0.0,31,85.0,96.0,72.0
S10037,John,Johnson,student1200@university.com,Female,23.0,CS,68.28,56.98,74.25,81.4,87.47,8.67,94.86,51.07,B,0.0,46,83.0,92.0,89.0
S5694,Sara,Jones,student4694@university.com,Male,18.0,Business,95.94,99.9,59.22,78.42,93.94,3.89,58.07,68.04,A,1.0,29,48.0,54.0,45.0
S4221,Liam,Jones,student3221@university.com,Male,18.0,Engineering,71.54,88.2,59.75,94.01,91.16,4.97,92.01,81.83,F,0.0,87,25.0,61.0,11.0
S7962,Omar,Williams,student4496@university.com,Male,19.0,Engineering,71.25,44.96,42.42,99.04,53.66,1.83,72.98,84.94,C,0.0,64,76.0,99.0,80.0
S4366,Ali,Jones,student3366@university.com,Female,23.0,Business,87.6,64.57,45.06,87.38,92.24,2.0,68.51,68.94,A,1.0,43,90.0,57.0,52.0
S9486,Emma,Smith,student3085@university.com,Male,20.0,Engineering,85.74,69.82,57.56,62.0,59.4,5.83,75.64,86.98,B,0.0,43,73.0,69.0,87.0
S6314,Emma,Smith,student553@university.com,Male,22.0,Business,54.45,68.24,46.06,69.42,94.37,9.16,73.45,85.41,D,0.0,34,47.0,69.0,88.0
S10492,Sara,Smith,student2143@university.com,Male,20.0,Business,91.66,99.3,72.47,97.55,81.27,2.96,64.71,61.95,C,0.0,80,92.0,88.0,77.0
S1354,Liam,Johnson,student354@university.com,Male,23.0,Engineering,60.42,74.38,85.79,76.5,70.29,0.17,59.96,92.17,A,1.0,79,67.0,76.0,54.0
S3278,Ahmed,Jones,student2278@university.com,Female,21.0,CS,53.91,83.94,46.8,84.98,82.99,5.34,72.42,83.58,F,1.0,61,94.0,43.0,48.0
S1280,Maria,Smith,student280@university.com,Male,22.0,Engineering,61.95,89.93,90.19,98.52,62.35,4.56,71.02,84.0,F,0.0,46,92.0,52.0,32.0
S1453,Emma,Johnson,student453@university.com,Male,18.0,Engineering,67.08,67.98,42.66,97.71,89.97,8.85,87.47,98.86,C,1.0,77,60.0,29.0,54.0
S8891,Emma,Smith,student4185@university.com,Male,23.0,Engineering,83.26,48.04,84.94,60.34,74.15,5.0,72.11,65.24,D,1.0,81,84.0,100.0,81.0
S2622,Emma,Davis,student1622@university.com,Female,18.0,Mathematics,98.32,90.96,41.29,76.5,77.25,7.75,51.37,56.21,F,0.0,45,79.0,81.0,31.0
S6486,Emma,Johnson,student392@university.com,Female,19.0,Business,61.46,68.05,72.51,78.13,75.22,5.7,73.56,92.29,C,1.0,71,63.0,57.0,45.0
S10085,Omar,Jones,student2667@university.com,Male,20.0,CS,52.53,45.05,76.6,59.79,61.13,9.12,85.44,73.57,B,1.0,39,23.0,76.0,80.0
S3291,Liam,Williams,student2291@university.com,Male,23.0,Engineering,68.76,70.5,56.44,81.05,55.14,5.51,71.62,97.76,D,0.0,16,72.0,61.0,45.0
S1860,Maria,Smith,student860@university.com,Female,21.0,CS,78.43,54.62,43.38,70.59,80.46,8.84,68.31,80.17,F,1.0,37,58.0,93.0,61.0
S2207,Emma,Jones,student1207@university.com,Male,22.0,CS,99.79,70.98,79.01,79.53,81.56,0.6,94.61,53.53,B,0.0,99,93.0,84.0,100.0
S10077,Liam,Brown,student979@university.com,Male,20.0,CS,50.13,45.38,57.73,96.83,56.43,8.45,77.12,54.96,D,0.0,58,33.0,68.0,40.0
S1039,John,Johnson,student39@university.com,Female,23.0,Engineering,79.97,92.61,79.62,83.85,91.7,2.97,50.98,72.85,A,0.0,97,89.0,64.0,66.0
S4059,Liam,Brown,student3059@university.com,Male,18.0,Engineering,81.78,43.73,40.77,79.27,97.82,3.21,71.39,52.36,D,0.0,53,56.0,100.0,42.0
S5850,Ahmed,Williams,student4850@university.com,Male,19.0,Business,62.17,98.64,72.8,70.92,78.97,7.74,66.18,65.85,D,1.0,79,72.0,85.0,54.0
S9528,Emma,Johnson,student1384@university.com,Female,21.0,Engineering,67.65,41.18,62.87,86.71,99.12,0.18,76.97,94.6,A,0.0,71,67.0,75.0,71.0
S9804,Emma,Davis,student1949@university.com,Female,18.0,Business,85.51,89.6,99.93,85.98,69.44,5.84,71.66,61.15,A,1.0,85,84.0,94.0,65.0
S4437,Omar,Smith,student3437@university.com,Male,21.0,Business,53.78,98.74,82.15,52.02,59.77,5.67,71.34,52.15,D,1.0,86,46.0,36.0,31.0
S10507,Ahmed,Brown,student4161@university.com,Female,21.0,CS,52.44,70.64,74.44,61.52,99.1,0.3,95.98,84.05,D,0.0,79,100.0,100.0,99.0
S10064,Ali,Brown,student4370@university.com,Female,19.0,Engineering,81.29,50.09,71.89,53.01,73.51,6.63,71.09,68.42,D,0.0,76,77.0,59.0,79.0
S3774,Liam,Johnson,student2774@university.com,Male,18.0,CS,69.33,53.88,47.73,87.85,68.41,5.99,50.16,67.12,B,0.0,34,68.0,50.0,55.0
S7599,John,Williams,student3928@university.com,Male,20.0,CS,88.6,92.48,40.5,78.6,80.84,3.2,82.73,71.56,B,1.0,53,100.0,79.0,32.0
S4929,Sara,Johnson,student3929@university.com,Male,23.0,CS,69.41,96.93,51.61,82.0,83.76,5.38,67.71,71.35,F,0.0,66,54.0,42.0,62.0
S1102,Sara,Jones,student102@university.com,Male,24.0,Engineering,59.88,98.13,60.34,68.41,55.5,5.82,59.33,65.58,F,0.0,82,84.0,82.0,79.0
S4397,Ahmed,Williams,student3397@university.com,Female,23.0,CS,76.24,88.9,90.2,73.75,61.68,5.54,91.1,56.17,A,0.0,95,56.0,57.0,39.0
S1612,Maria,Davis,student612@university.com,Male,19.0,Engineering,79.62,81.59,49.71,74.1,98.16,8.54,53.78,69.54,F,1.0,12,34.0,76.0,66.0
S2873,Emma,Davis,student1873@university.com,Male,24.0,CS,97.54,82.27,53.32,77.62,98.87,6.08,61.05,98.49,B,0.0,48,76.0,71.0,68.0
S4001,Sara,Davis,student3001@university.com,Male,20.0,Engineering,58.23,49.84,61.07,72.69,61.0,9.5,89.63,53.66,C,0.0,87,77.0,72.0,68.0
S8597,John,Davis,student4853@university.com,Male,19.0,CS,68.59,56.36,66.05,67.43,83.64,2.67,53.75,66.93,C,1.0,54,100.0,88.0,83.0
S4405,Omar,Smith,student3405@university.com,Male,19.0,CS,82.63,40.62,92.28,59.33,52.91,4.08,86.82,83.53,C,0.0,25,70.0,62.0,87.0
S6451,John,Williams,student745@university.com,Male,19.0,Business,74.61,56.45,96.86,63.98,73.81,4.09,95.16,75.19,B,0.0,61,76.0,72.0,63.0
S4679,Ali,Jones,student3679@university.com,Male,20.0,CS,53.11,47.64,55.56,95.97,72.39,3.68,82.23,65.45,D,0.0,38,39.0,74.0,88.0
S7712,Emma,Johnson,student2110@university.com,Male,20.0,Business,63.59,73.48,83.49,60.79,78.47,4.54,69.81,84.59,C,0.0,62,88.0,78.0,100.0
S9996,Ahmed,Jones,student2578@university.com,Female,18.0,Engineering,72.3,77.31,53.4,60.34,65.95,9.88,70.79,78.5,D,1.0,90,72.0,75.0,82.0
S7484,John,Brown,student4974@university.com,Male,19.0,CS,88.8,89.35,90.72,64.0,99.28,2.64,92.71,99.17,A,1.0,49,56.0,48.0,66.0
S5032,Omar,Williams,student4032@university.com,Female,18.0,Business,53.51,80.37,74.44,81.69,59.36,4.69,99.69,57.75,F,1.0,41,68.0,61.0,57.0
S7806,Sara,Davis,student3030@university.com,Female,21.0,Business,73.93,69.17,66.62,58.02,73.49,9.22,94.18,63.96,B,1.0,40,54.0,85.0,80.0
S4644,Emma,Brown,student3644@university.com,Female,24.0,CS,82.7,53.05,55.35,61.17,59.3,4.62,85.24,63.95,B,0.0,57,75.0,56.0,29.0
S6995,John,Davis,student2004@university.com,Female,22.0,CS,57.28,59.31,48.77,55.09,97.6,9.42,72.76,91.17,D,0.0,60,95.0,85.0,82.0
S4672,John,Smith,student3672@university.com,Male,24.0,Engineering,63.53,74.14,54.58,73.19,82.61,4.91,51.98,82.63,D,0.0,50,88.0,100.0,90.0
S1655,Ahmed,Johnson,student655@university.com,Male,22.0,Business,62.71,48.93,77.88,51.0,96.55,5.62,69.85,57.5,C,1.0,69,100.0,71.0,86.0
S5181,Ahmed,Johnson,student4181@university.com,Male,20.0,CS,71.32,61.55,45.08,69.78,84.57,8.23,87.48,73.33,A,0.0,71,59.0,64.0,77.0
S10704,Ali,Williams,student372@university.com,Male,19.0,CS,79.88,69.32,46.51,73.85,81.44,5.05,54.57,79.22,B,0.0,42,82.0,60.0,87.0
S9051,Ali,Smith,student18@university.com,Female,23.0,Engineering,70.21,93.25,72.24,93.77,59.9,8.19,79.69,90.31,D,1.0,83,63.0,84.0,81.0
S6212,Liam,Davis,student4480@university.com,Female,21.0,Engineering,98.64,48.44,58.78,70.69,55.76,5.73,72.19,73.6,A,1.0,70,68.0,69.0,58.0
S10687,Ahmed,Brown,student1193@university.com,Female,23.0,Business,67.56,81.66,56.41,53.02,93.65,2.64,55.76,81.48,A,0.0,34,78.0,83.0,83.0
S2505,John,Jones,student1505@university.com,Female,18.0,CS,80.72,48.24,61.2,56.26,99.44,3.46,58.76,62.5,F,0.0,10,28.0,69.0,76.0
S8237,Liam,Davis,student4963@university.com,Female,20.0,CS,98.31,56.87,94.23,90.26,76.2,9.61,85.85,72.73,B,1.0,76,81.0,84.0,70.0
S10442,Ali,Johnson,student4269@university.com,Male,19.0,Business,90.2,66.67,82.23,94.91,87.07,1.89,91.73,88.83,A,0.0,59,63.0,76.0,71.0
S7833,Emma,Brown,student3399@university.com,Male,20.0,Engineering,87.5,73.38,93.28,53.43,52.71,1.72,81.69,91.98,A,1.0,55,73.0,100.0,74.0
S8156,Sara,Williams,student2861@university.com,Female,22.0,Mathematics,98.52,79.07,78.3,69.8,80.75,6.87,66.37,89.12,D,0.0,63,32.0,88.0,100.0
S1461,Ahmed,Johnson,student461@university.com,Male,18.0,Engineering,62.19,60.53,82.3,70.71,56.88,7.3,57.46,80.35,F,0.0,51,48.0,55.0,61.0
S5007,Sara,Johnson,student4007@university.com,Female,21.0,Engineering,66.37,55.66,72.4,57.96,54.14,6.81,54.1,78.39,A,1.0,91,44.0,48.0,51.0
S10730,Liam,Williams,student293@university.com,Female,23.0,Engineering,65.2,95.72,67.27,70.02,50.61,6.14,96.02,97.57,B,1.0,51,36.0,81.0,50.0
S3878,Omar,Johnson,student2878@university.com,Male,18.0,CS,79.85,42.79,91.84,89.49,77.29,9.51,91.42,56.65,C,0.0,46,100.0,91.0,81.0
S9504,Ahmed,Williams,student3267@university.com,Female,21.0,Engineering,83.04,84.11,75.37,54.57,60.06,7.76,96.15,97.56,F,1.0,27,72.0,73.0,75.0
S8846,Maria,Davis,student1201@university.com,Female,20.0,Engineering,88.89,58.32,99.93,78.63,94.55,8.98,95.57,68.1,B,0.0,28,62.0,45.0,50.0
S1834,Ali,Davis,student834@university.com,Female,19.0,CS,85.99,65.63,67.76,93.22,99.42,1.78,73.17,86.6,A,1.0,100,55.0,57.0,48.0
S5431,Maria,Johnson,student4431@university.com,Male,24.0,CS,53.13,92.52,52.44,67.95,92.62,6.9,66.16,68.54,C,0.0,75,59.0,74.0,58.0
S6057,Sara,Smith,student3472@university.com,Male,23.0,CS,69.49,63.79,94.01,62.64,84.82,6.08,84.29,78.82,F,0.0,58,68.0,86.0,66.0
S5229,Liam,Davis,student4229@university.com,Male,19.0,Engineering,83.79,73.31,98.89,80.62,51.96,9.19,57.34,76.47,C,1.0,38,82.0,100.0,72.0
S2390,Sara,Smith,student1390@university.com,Male,22.0,Mathematics,85.76,70.3,58.11,93.61,73.66,9.52,66.89,84.86,B,0.0,88,50.0,59.0,91.0
S1808,Emma,Smith,student808@university.com,Female,18.0,Business,66.94,80.88,63.37,81.34,93.26,4.13,56.1,60.61,F,0.0,19,70.0,42.0,91.0
S3518,Emma,Jones,student2518@university.com,Female,18.0,Engineering,83.14,58.18,77.25,58.22,52.83,1.1,67.4,78.29,B,0.0,11,91.0,82.0,76.0
S4799,Ali,Brown,student3799@university.com,Male,18.0,Business,83.65,66.61,80.68,73.8,79.0,2.28,83.42,78.67,B,0.0,62,81.0,63.0,80.0
S5040,Maria,Jones,student4040@university.com,Female,21.0,Engineering,53.24,82.39,56.99,71.65,77.06,9.07,91.7,77.03,D,0.0,35,60.0,85.0,72.0
S10710,Emma,Smith,student2498@university.com,Male,22.0,CS,87.36,74.26,71.33,68.87,50.73,9.58,72.09,75.04,A,0.0,45,80.0,98.0,54.0
S5624,Ahmed,Brown,student4624@university.com,Female,20.0,CS,76.63,98.34,56.17,63.0,87.76,9.29,95.19,64.76,B,1.0,72,94.0,100.0,74.0
S7557,Ahmed,Jones,student1774@university.com,Female,18.0,CS,79.5,91.81,78.79,59.96,60.03,6.61,86.76,65.14,D,0.0,66,100.0,49.0,53.0
S6273,Ali,Brown,student2223@university.com,Male,18.0,Engineering,87.46,98.79,56.99,96.21,83.49,8.86,81.63,87.14,B,0.0,77,79.0,83.0,82.0
S9652,Ahmed,Brown,student3681@university.com,Male,23.0,CS,86.25,53.42,71.76,84.97,57.38,6.68,72.42,76.63,A,0.0,62,95.0,74.0,55.0
S4421,Omar,Jones,student3421@university.com,Male,22.0,CS,97.58,90.64,58.79,60.8,83.99,6.18,51.3,84.27,A,1.0,11,100.0,70.0,72.0
S8732,Omar,Brown,student1448@university.com,Male,19.0,CS,69.48,82.16,52.24,53.04,71.09,3.28,54.13,79.11,A,0.0,74,73.0,73.0,49.0
S1779,John,Smith,student779@university.com,Male,22.0,Business,72.47,87.63,58.34,89.97,87.27,2.63,52.03,62.48,A,1.0,81,91.0,76.0,81.0
S2902,Ali,Williams,student1902@university.com,Male,23.0,CS,54.55,45.5,40.4,90.75,57.29,4.37,51.5,98.75,C,1.0,90,79.0,54.0,100.0
S2628,Omar,Davis,student1628@university.com,Female,21.0,Business,80.68,57.43,80.49,66.78,78.89,2.93,59.79,61.78,B,0.0,59,88.0,64.0,61.0
S3507,Emma,Williams,student2507@university.com,Male,21.0,CS,93.1,59.47,40.86,53.83,77.41,8.01,74.0,90.31,A,1.0,89,83.0,71.0,100.0
S7956,Ali,Johnson,student4005@university.com,Male,22.0,Engineering,75.55,79.82,79.83,80.54,58.33,6.99,75.84,80.02,C,0.0,80,99.0,56.0,61.0
S8744,Ahmed,Jones,student3125@university.com,Female,21.0,CS,65.86,56.31,67.97,70.1,95.74,7.39,83.8,87.9,A,0.0,56,100.0,96.0,74.0
S8544,Sara,Johnson,student1250@university.com,Male,22.0,Business,69.53,93.07,53.0,94.08,96.44,5.6,75.1,54.93,C,0.0,71,69.0,63.0,59.0
S9904,Maria,Jones,student4865@university.com,Male,20.0,Engineering,70.16,79.8,65.57,99.2,98.53,1.56,59.32,90.97,F,1.0,97,97.0,73.0,60.0
S7446,Ali,Williams,student767@university.com,Female,21.0,Mathematics,69.67,48.17,44.75,55.78,80.85,7.32,50.47,94.33,C,0.0,100,64.0,100.0,59.0
S5258,Omar,Smith,student4258@university.com,Male,23.0,Engineering,88.65,45.54,91.01,79.7,73.66,1.12,93.59,59.01,D,0.0,19,51.0,83.0,89.0
S4433,Omar,Jones,student3433@university.com,Female,19.0,Engineering,57.12,65.31,85.18,92.06,59.42,1.8,70.67,98.19,C,0.0,36,53.0,49.0,67.0
